BUS_STOP_N,Name,Comment,BFC marker ID,coords.x1,coords.x2
23029,STAMFORD TYRE,JALAN AHMAD IBRAHIM,2036,103.68623,1.32302
23031,PHILIPS ELECTRONICS,JALAN AHMAD IBRAHIM,2037,103.68099,1.32239
23039,OPP PHILIPS ELECTRONICS,JALAN AHMAD IBRAHIM,2038,103.68151,1.32303
23041,OPP JURONG CAMP,UPPER JURONG ROAD,2039,103.6905,1.33337
23049,JURONG CAMP,UPPER JURONG ROAD,2040,103.69074,1.32861
23051,BEF KIAN TECK RD,UPPER JURONG ROAD,2041,103.68928,1.33169
23059,AFT KIAN TECK RD,UPPER JURONG ROAD,2042,103.68816,1.33072
23061,AFT KIAN TECK RD,UPPER JURONG ROAD,2043,103.68652,1.32953
23069,BEF KIAN TECK RD,UPPER JURONG ROAD,2044,103.68587,1.32984
23071,OPP SAFTI MILITARY INST,UPPER JURONG ROAD,2045,103.68255,1.3298
23079,SAFTI MILITARY INST,UPPER JURONG ROAD,2046,103.68188,1.33014
23081,OPP S'PORE DISCOVERY CTR,UPPER JURONG ROAD,2047,103.67823,1.33018
23089,S'PORE DISCOVERY CTR,UPPER JURONG ROAD,2048,103.67864,1.33035
23099,BEF FIRST LOK YANG RD,LOK YANG WAY,2049,103.69292,1.32461
23091,NIPPON,LOK YANG WAY,6173,103.69273,1.32455
23109,AFT THIRD LOK YANG RD,LOK YANG WAY,2050,103.69068,1.32468
23101,OPP NICHIAS (S),LOK YANG WAY,6174,103.69091,1.32453
23119,OPP HITACHI CABLE PTE LTD,LOK YANG WAY,2051,103.68851,1.32458
23111,HITACHI CABLE,LOK YANG WAY,6175,103.68836,1.32455
23129,OPP PCB LTD,LOK YANG WAY,2052,103.6856,1.32463
23121,HITACHI CABLE,LOK YANG WAY,6176,103.68559,1.32456
23139,BEF LOK YANG WAY,SIXTH LOK YANG ROAD,2053,103.68415,1.32517
23131,OPP LEROY SOMER,SIXTH LOK YANG ROAD,6177,103.68405,1.32537
23149,METOXIDE PTE LTD,SIXTH LOK YANG ROAD,2054,103.68415,1.3268
23141,OPP VARCO,SIXTH LOK YANG ROAD,6178,103.68401,1.32667
23151,CONTAINERS PRINTERS,INTERNATIONAL ROAD,2055,103.68483,1.32786
23159,AFT FIFTH LOK YANG RD,INTERNATIONAL ROAD,2056,103.68587,1.32772
23161,AFT KIAN TECK RD,INTERNATIONAL ROAD,2057,103.68869,1.32786
23169,BEF KIAN TECK RD,INTERNATIONAL ROAD,2058,103.68868,1.32769
23171,SKK (S) PTE LTD,INTERNATIONAL ROAD,2059,103.69121,1.32785
23179,AFT SECOND LOK YANG RD,INTERNATIONAL ROAD,2060,103.6911,1.32768
23181,AFT KIAN TECK RD,INTERNATIONAL ROAD,2061,103.69449,1.3279
23189,BEF FIRST LOK YANG RD,INTERNATIONAL ROAD,2062,103.69387,1.32773
23191,OPP S'PORE TPT PTE LTD,BENOI SECTOR,2063,103.68363,1.31966
23199,S'PORE TPT PTE LTD,BENOI SECTOR,2064,103.68312,1.31951
23201,OPP SHIMANO PTE LTD,BENOI SECTOR,2065,103.6863,1.31962
23209,AFT SHIMANO PTE LTD,BENOI SECTOR,2066,103.68576,1.31956
23211,OPP REGENT MOTORS,BENOI SECTOR,2067,103.6892,1.31786
23219,AFT REGENT MOTORS,BENOI SECTOR,2068,103.68853,1.31833
23221,AFT GUL WAY,PIONEER ROAD,2069,103.67188,1.30903
23229,OPP GUL WAY,PIONEER ROAD,2070,103.67177,1.30873
23231,KEPPEL LOGISTICS,PIONEER ROAD,2071,103.67492,1.30926
23239,OPP KEPPEL LOGISTICS,PIONEER ROAD,2072,103.67513,1.30916
23241,AFT BENOI RD,PIONEER ROAD,2073,103.67854,1.3111
23249,BEF BENOI RD,PIONEER ROAD,2074,103.67923,1.30989
23251,AFT SHIPYARD RD,PIONEER ROAD,2075,103.68384,1.31171
23259,BEF SHIPYARD RD,PIONEER ROAD,2076,103.68361,1.31143
23261,OPP EXXON MOBIL,PIONEER ROAD,2077,103.68577,1.31265
23269,EXXON MOBIL,PIONEER ROAD,2078,103.68578,1.31241
23271,AFT BENOI SECTOR,PIONEER ROAD,2079,103.69167,1.31532
23279,BEF BENOI SECTOR,PIONEER ROAD,2080,103.69163,1.31493
23281,AFT PIONEER RD,BENOI ROAD,2081,103.67896,1.30645
23291,S'PORE SHIPBLDG ENGRG,BENOI ROAD,2082,103.67927,1.30378
23301,BEF BENOI BASIN,BENOI ROAD,2083,103.67945,1.30222
23311,KEPPEL SHIPYARD,BENOI ROAD,2084,103.67746,1.30179
23321,OPP SINIP STEEL PTE LTD,BENOI ROAD,2085,103.67623,1.30404
23331,OPP JP NELSON,BENOI ROAD,2086,103.67584,1.30689
23341,AFT PIONEER RD,BENOI ROAD,2087,103.67865,1.31104
23349,BEF PIONEER RD,BENOI ROAD,2088,103.67866,1.31083
23351,AFT GUL AVE,BENOI ROAD,2089,103.67877,1.31614
23359,OPP GUL AVE,BENOI ROAD,2090,103.67888,1.31501
23361,OPP S'PORE W'AREHSE & TPT,BENOI ROAD,2091,103.67893,1.31913
23369,S'PORE WARE'HSE & TPT,BENOI ROAD,2092,103.67911,1.31909
23371,OPP HITACHI ELECT DEVICES,BENOI ROAD,2093,103.67908,1.32596
23379,HITACHI ELECT DEVICES,BENOI ROAD,2094,103.67934,1.32648
23389,OPP PLANT ENGRG,SHIPYARD ROAD,2095,103.69388,1.3075
23381,PLANT ENGRG,SHIPYARD ROAD,6567,103.6945,1.30778
23391,FAR EAST LEVINGSTON,SHIPYARD ROAD,2096,103.6921,1.30481
23399,OPP FAR EAST LEVINGSTON,SHIPYARD ROAD,2097,103.69237,1.30534
23401,OPP MOBIL MARINE TER,SHIPYARD ROAD,2098,103.68947,1.30343
23409,MOBIL MARINE TER,SHIPYARD ROAD,2099,103.68934,1.30352
23411,AFT JURONG MARINE BASE,SHIPYARD ROAD,2100,103.68648,1.30372
23419,OPP JURONG MARINE BASE,SHIPYARD ROAD,2101,103.68615,1.30381
23421,COMFORT HOLDINGS,SHIPYARD ROAD,2102,103.68459,1.30552
23429,OPP COMFORT HOLDINGS,SHIPYARD ROAD,2103,103.68466,1.30457
23431,SEMCO,SHIPYARD ROAD,2104,103.68458,1.30818
23439,OPP SML SHIPYARD LTD,SHIPYARD ROAD,2105,103.68466,1.30774
23449,BENOI PL,BENOI ROAD,6498,103.67878,1.31284
23441,OPP BENOI PL,BENOI ROAD,6499,103.6787,1.31303
23451,JURONG SHIPYARD,JALAN SAMULUN,2106,103.69728,1.30403
23461,SELCO PTE LTD,JALAN SAMULUN,2107,103.69647,1.3055
23469,OPP SELCO PTE LTD,JALAN SAMULUN,2108,103.69683,1.30501
23471,BEF S'PORE TPT PTE LTD,BENOI SECTOR,2109,103.68097,1.31966
23479,AFT S'PORE TPT PTE LTD,BENOI SECTOR,2110,103.68066,1.31951
23481,MOLEX,INTERNATIONAL ROAD,2111,103.68096,1.32784
23489,OPP MOLEX,INTERNATIONAL ROAD,2112,103.68047,1.32766
23491,JOO KOON STN,JOO KOON CIRCLE,2113,103.67787,1.32781
23499,JOO KOON STN,JOO KOON CIRCLE,2114,103.67793,1.3277
23501,AFT PIONEER RD NTH,LOK YANG WAY,6172,103.69583,1.32459
23509,HOE KENG MOTOR,LOK YANG WAY,6179,103.69563,1.32459
24009,JOO KOON INT,,5872,103.6784,1.32697
24009,JOO KOON INT,,5872,103.6784,1.32697
24011,M.C PACKAGING PTE LTD,JALAN AHMAD IBRAHIM,2115,103.67758,1.32232
24019,LIANG HUAT IND CPLX,JALAN AHMAD IBRAHIM,2116,103.67729,1.32285
24021,MERITOR HEAVY VEH SYSTEMS,JALAN AHMAD IBRAHIM,2117,103.67085,1.32186
24029,MAZAK S'PORE,JALAN AHMAD IBRAHIM,2118,103.67138,1.32242
24041,OPP PASIR LABA CAMP,UPPER JURONG ROAD,2119,103.67493,1.33036
24049,PASIR LABA CAMP,UPPER JURONG ROAD,2120,103.67384,1.33088
24089,AFT GUL AVE,GUL WAY,2121,103.67077,1.31448
24129,OPP YEOW SAN PTE LTD,JOO KOON WAY,2122,103.66984,1.32612
24139,OPP TOYO INK,JOO KOON CIRCLE,2123,103.67198,1.32743
24149,IND SVCS PTE LTD,JOO KOON CIRCLE,2124,103.67516,1.32759
24159,AFT JOO KOON RD,JOO KOON CIRCLE,2125,103.67668,1.32688
24169,BEF GUL CIRCLE,GUL CRESCENT,2126,103.66674,1.31037
24179,OPP HONG HOCK HARDWARE,GUL CRESCENT,2127,103.66476,1.30938
24189,TAI SIN ELECTRIC CABLES,GUL CRESCENT,2128,103.66192,1.31114
24199,JB IND PTE LTD,GUL CRESCENT,2129,103.65994,1.31303
24209,AFT GUL LANE,GUL CRESCENT,2130,103.65986,1.31525
24219,TOYO GLASS MACHINERY,GUL CIRCLE,2131,103.66266,1.31824
24229,AFT GUL ST 3,GUL CIRCLE,2132,103.66615,1.31957
24239,BEF GUL ST 1,GUL CIRCLE,2133,103.669,1.31979
24249,ASIATIC AGRICULTURAL IND,GUL CIRCLE,2134,103.67229,1.32005
24259,CHONG TRADING PTE LTD,GUL CIRCLE,2135,103.67574,1.32028
24269,SING HUAT HARDWARE,GUL CIRCLE,2136,103.67664,1.318
24279,CAMERON IRON WORKS,GUL CIRCLE,2137,103.6768,1.3148
24289,OPP KEPPEL T & T,GUL CIRCLE,2138,103.67491,1.31235
24299,AFT GUL WAY,GUL CIRCLE,2139,103.67186,1.31212
24301,OPP AMF FAR EAST,GUL CIRCLE,2140,103.6659,1.31263
24331,OPP ROBIN SHIPYARD,PIONEER ROAD,2141,103.66868,1.30855
24339,ROBIN SHIPYARD,PIONEER ROAD,2142,103.66899,1.30841
24341,OPP KEPPEL SHIPYARD,GUL ROAD,2143,103.67075,1.29561
24349,KEPPEL SHIPYARD,GUL ROAD,2144,103.67088,1.2956
24351,OPP S'PORE TAKADA IND,GUL ROAD,2145,103.66841,1.29807
24359,S'PORE TAKADA IND,GUL ROAD,2146,103.66885,1.29779
24369,DYNA - MAC ENGRG SVCS,GUL ROAD,2147,103.66694,1.30077
24379,OPP ASIA IND GASES,GUL ROAD,2148,103.66586,1.30366
24389,OPP GE KEPPEL ENERGY SVCS,GUL ROAD,2149,103.66546,1.3067
24381,GE KEPPEL ENERGY SVCS,GUL ROAD,6211,103.66533,1.30689
24391,CHEM-SOLV TECHNOLOGIES,PIONEER SECTOR 2,2150,103.66477,1.29811
24401,HOE HUAT ENGRG,PIONEER SECTOR 2,2151,103.66356,1.30032
24411,GUL CAMP,PIONEER SECTOR 2,2152,103.66173,1.30244
24421,OPP PAN ABRASIVES LTD,PIONEER SECTOR 2,2153,103.65951,1.30463
24431,AFT PIONEER SECTOR 2,PIONEER SECTOR 1,2154,103.6577,1.30727
24441,OPP HOECHST S'PORE,PIONEER SECTOR 3,2155,103.66057,1.3074
24451,AFT S'PORE STEEL LTD,PIONEER SECTOR 3,2156,103.66379,1.30597
24461,SMARTY BT OILFIELD,PIONEER SECTOR LANE,2157,103.66623,1.29732
24489,STEEL STORAGE ASIA,JOO KOON ROAD,2158,103.67109,1.32572
24499,CHUAN KIAT METAL & IND,JOO KOON ROAD,2159,103.67442,1.32596
24501,BEF TUAS FLYOVER,PIE,2160,103.66471,1.32429
24509,OPP DAVID DISTRIBUTION,PIE,2161,103.66422,1.32432
24511,TUAS FIRE STN,TUAS ROAD,2162,103.66099,1.31887
24519,OPP TUAS FIRE STN,TUAS ROAD,2163,103.66092,1.32
24521,BEF TUAS AVE 5,TUAS ROAD,2164,103.6586,1.31734
24529,AFT TUAS AVE 5,TUAS ROAD,2165,103.65827,1.31718
24531,UTRACON CORP,PIONEER SECTOR 1,2166,103.65688,1.30623
24539,DUNDEE MARINE,PIONEER SECTOR 1,2167,103.65556,1.30491
24541,OPP KEPPEL SHIPYARD,PIONEER SECTOR 1,2168,103.65577,1.30261
24549,KEPPEL SHIPYARD,PIONEER SECTOR 1,2169,103.65544,1.30274
24559,HQ 6 DIV,PIONEER SECTOR 1,2170,103.65748,1.30079
24571,NYPRO (S),JOO KOON CIRCLE,2173,103.66907,1.32371
24581,OPP ESAB,JOO KOON CIRCLE,2174,103.667,1.32496
24599,BEF JOO KOON WAY,JOO KOON ROAD,2175,103.66923,1.32556
24601,CALVANIZING,TUAS ROAD,2176,103.65487,1.31334
24609,OPP CALVANIZING,TUAS ROAD,2177,103.65475,1.31339
24611,BEF MARINTEKNIK,TUAS ROAD,2178,103.65245,1.31083
24619,OPP MARINTEKNIK,TUAS ROAD,2179,103.6526,1.31111
24621,AFT OCEAN TANKER,TUAS ROAD,2180,103.64978,1.30797
24629,OPP OCEAN TANKER,TUAS ROAD,2181,103.65016,1.30851
24631,BEF BENOI RD,GUL CIRCLE,2182,103.67824,1.32057
24639,AFT BENOI RD,GUL CIRCLE,2183,103.67792,1.32041
24641,OPP TUBOSCOPE VETCO,GUL AVENUE,2184,103.66551,1.31424
24651,METALL-TREAT IND,GUL AVENUE,2185,103.66883,1.3149
24661,,,,103.6642661,1.308045278
24669,Bet LP 179/180,,,103.6568922,1.313380833
24679,BET LP 166/167,PIONEER ROAD,6194,103.66144,1.30913
24671,JSW PLASTIC MACHINERY,PIONEER ROAD,6199,103.66123,1.30958
24689,LP 173,PIONEER ROAD,6195,103.65903,1.31148
24681,OPP JURONG INSP,PIONEER ROAD,6198,103.65863,1.31199
24699,BET LP 179/180,PIONEER ROAD,6196,103.6569,1.31345
24691,LP 179,PIONEER ROAD,6197,103.65713,1.31345
25009,TUAS TER,TUAS WEST DRIVE,6782,103.63907,1.34457
25009,TUAS TER,TUAS WEST DRIVE,6782,103.63907,1.34457
25061,TOSHIBA CHEMICAL S'PORE,TUAS AVENUE 9,2188,103.64529,1.32759
25069,MAYFRAN GROUP,TUAS AVENUE 9,2189,103.64554,1.32743
25071,OPP NISSIN TPT,TUAS AVENUE 9,2190,103.64321,1.32958
25079,NISSIN TPT,TUAS AVENUE 9,2191,103.64346,1.32939
25091,AFT TUAS AVE 7,TUAS AVENUE 12,2192,103.64521,1.33443
25099,OPTO-PHARM,TUAS AVENUE 12,2193,103.64485,1.33395
25101,OPP SMC MFG,TUAS AVENUE 1,2194,103.64774,1.33428
25109,SMC MFG,TUAS AVENUE 1,2195,103.64732,1.33462
25111,SE PLASTICS,TUAS AVENUE 1,2196,103.64982,1.33236
25119,SIN HIAP CHUAN HARDWARE,TUAS AVENUE 1,2197,103.64992,1.33213
25121,WESTERN DIGITAL,TUAS AVENUE 1,2198,103.65171,1.33056
25129,HUP JOO EATING HSE,TUAS AVENUE 1,2199,103.65226,1.32994
25151,DAIMLERCHRYSLER LOGISTICS,TUAS AVENUE 1,2200,103.65327,1.32904
25161,TOYOCHEM INK,TUAS AVENUE 1,2201,103.65511,1.32729
25169,OPP PANASONIC,TUAS AVENUE 1,2202,103.6545,1.32775
25171,BECTON DICKINSON MED,TUAS AVENUE 1,2203,103.6571,1.32541
25179,SEW-EURODRIVE,TUAS AVENUE 1,2204,103.65711,1.32529
25181,ASAHI TECHNO,TUAS AVENUE 1,2205,103.65886,1.32371
25189,SOON HENG GLASS,TUAS AVENUE 1,2206,103.65862,1.32384
25191,ASIATIC ENGRG,TUAS AVENUE 1,2207,103.65963,1.32131
25199,KLENCO S'PORE,TUAS AVENUE 1,2208,103.65933,1.32109
25201,APLS BOK SENG,TUAS AVENUE 3,2209,103.65871,1.31926
25209,GN PACKAGING IND,TUAS AVENUE 3,2210,103.65881,1.31931
25219,MATSUSHITA TECHNOLOGY,JALAN AHMAD IBRAHIM,2211,103.65698,1.3288
25221,RAFFLES COUNTRY CLUB,JALAN AHMAD IBRAHIM,2212,103.6511,1.33501
25229,CROWN BEVERAGE CANS S'PORE,JALAN AHMAD IBRAHIM,2213,103.65169,1.33388
25231,OPP ASIA-PACIFIC BREWERY,JALAN AHMAD IBRAHIM,2214,103.64734,1.33857
25239,ASIA-PACIFIC BREWERY,JALAN AHMAD IBRAHIM,2215,103.64796,1.33741
25249,AFT TUAS WEST RD,JALAN AHMAD IBRAHIM,2216,103.64535,1.33986
25259,BEF TUAS WEST DR,JALAN AHMAD IBRAHIM,2217,103.64079,1.34419
25269,TUAS CHECKPT,JALAN AHMAD IBRAHIM,2218,103.63743,1.34771
25269,TUAS CHECKPT,JALAN AHMAD IBRAHIM,2218,103.63743,1.34771
25321,YCH DISTRIPK,TUAS AVENUE 5,2219,103.65644,1.31758
25329,NUTRADE LOGISTICS CTR,TUAS AVENUE 5,2220,103.65646,1.31779
25331,CHUGOKU MARINE PAINTS,TUAS AVENUE 5,2221,103.65381,1.3202
25339,ASIA STEEL WELDED MESH,TUAS AVENUE 5,2222,103.65397,1.3201
25341,CSR STH EAST ASIA,TUAS AVENUE 5,2223,103.65199,1.32194
25349,TIMES PRINTERS,TUAS AVENUE 5,2224,103.65246,1.32156
25351,HANWA ASIA,TUAS AVENUE 2,2225,103.65312,1.32397
25359,OPP HANWA ASIA,TUAS AVENUE 2,2226,103.65292,1.32365
25361,STANDPACK IND,TUAS AVENUE 4,2227,103.65121,1.32494
25369,JAS METAL COATINGS,TUAS AVENUE 4,2228,103.65144,1.32516
25371,OPP PROTEX,TUAS AVENUE 9,2229,103.64917,1.32388
25379,AFT TUAS AVE 6,TUAS AVENUE 9,2230,103.64924,1.32388
25381,SHC IND BLDG,TUAS AVENUE 9,2231,103.6474,1.32556
25389,AFT TUAS AVE 8,TUAS AVENUE 9,2232,103.64723,1.32577
25391,OPP SUMITOMO WAREHSE,TUAS WEST ROAD,2233,103.63799,1.32862
25399,SUMITOMO WAREHSE,TUAS WEST ROAD,2234,103.63797,1.32921
25411,AFT TUAS TER,TUAS WEST DRIVE,2235,103.63827,1.3439
25419,OPP TUAS TER,TUAS WEST DRIVE,6600,103.63842,1.34433
25421,OPP RAFFLES MARINA,TUAS WEST DRIVE,2236,103.63758,1.34164
25429,RAFFLES MARINA,TUAS WEST DRIVE,2237,103.63744,1.34213
25431,SUPER CONTINENTAL,TUAS WEST DRIVE,2238,103.63647,1.33878
25439,OPP SUPER CONTINENTAL,TUAS WEST DRIVE,2239,103.63636,1.33882
25441,KASEI OPTONIX ASIA,TUAS WEST DRIVE,2240,103.63512,1.33483
25449,OPP KASEI OPTONIX ASIA,TUAS WEST DRIVE,2241,103.63488,1.33559
25451,OPP SCHERING-PLOUGH,TUAS WEST DRIVE,2242,103.63421,1.33275
25459,SCHERING-PLOUGH,TUAS WEST DRIVE,2243,103.63412,1.3328
25461,AFT TUAS WEST AVE,TUAS WEST DRIVE,2244,103.63289,1.32944
25469,BEF TUAS WEST AVE,TUAS WEST DRIVE,2245,103.63265,1.32929
25471,OPP S'PORE EPSON IND,TUAS LINK 4,2246,103.64185,1.33545
25479,S'PORE EPSON IND,TUAS LINK 4,2247,103.64163,1.33553
25491,OPP SUPER CONTINENTAL,TUAS LINK 4,2248,103.63819,1.33892
25499,SUPER CONTINENTAL,TUAS LINK 4,2249,103.63824,1.33875
25501,WEE WEE HUP KEE,TUAS AVENUE 7,2250,103.64362,1.33376
25509,OPP WEE WEE HUP KEE,TUAS AVENUE 7,2251,103.64368,1.33358
25511,CHC EXPRESS,TUAS AVENUE 12,2252,103.6408,1.32982
25519,OPP CHC EXPRESS,TUAS AVENUE 12,2253,103.64099,1.32982
26011,BEF TUAS AVE 11,TUAS CRESCENT,2254,103.64876,1.31926
26021,JAYA SHIPBUILDING & ENGRG,TUAS CRESCENT,2255,103.64691,1.3173
26031,HIAP SENG ENGRG LTD,TUAS CRESCENT,2256,103.64522,1.31549
26049,PAN UNITED SHIPPING,TUAS CRESCENT,2257,103.64278,1.31489
26059,DRYDOCKS WORLD,TUAS CRESCENT,2258,103.64084,1.31673
26069,AFT TUAS AVE 16,TUAS CRESCENT,2259,103.63898,1.3185
26079,SUMPILES INVESTMENT,TUAS CRESCENT,2260,103.63676,1.32061
26089,BEF TUAS AVE 20,TUAS CRESCENT,2261,103.63481,1.32243
26099,BEF TUAS AVE 13,TUAS AVENUE 20,2262,103.63595,1.32454
26109,BEF TUAS AVE 11,TUAS AVENUE 20,2263,103.63851,1.32727
26111,AFT GRINNEL,TUAS BASIN LINK,2264,103.65426,1.31464
26119,OPP GRINNEL,TUAS BASIN LINK,2265,103.65382,1.31494
26121,OPP CHUAN HUA,TUAS BASIN LINK,2266,103.65135,1.31734
26129,CHUAN HUA,TUAS BASIN LINK,2267,103.65096,1.31764
26131,AFT TUAS CRES,TUAS BASIN LINK,2268,103.6497,1.31902
26141,SMARTY,TUAS AVENUE 11,2269,103.64024,1.32664
26151,OPP HEMPEL,TUAS AVENUE 11,2270,103.64256,1.32443
26161,METALPLAS ENGRG,TUAS AVENUE 11,2271,103.64522,1.32191
26171,RICHEE ENGRG,TUAS AVENUE 11,2272,103.64712,1.32013
26201,ISK S'PORE,TUAS WEST DRIVE,2273,103.6318,1.32683
26209,OPP ISK S'PORE,TUAS WEST DRIVE,2274,103.63175,1.32692
26211,TUAS POWER STN,TUAS SOUTH AVENUE 9,6163,103.63688,1.29097
26221,OPP YLS STEEL,TUAS SOUTH AVENUE 9,6164,103.63703,1.29312
26249,BEF TUAS STH AVE 2,TUAS SOUTH AVENUE 3,6668,103.63125,1.32079
26241,LTH DISTRIPARK,TUAS SOUTH AVENUE 3,6673,103.63098,1.32072
26251,BEF TUAS STH AVE 2,TUAS SOUTH AVENUE 3,6670,103.62979,1.31746
26259,AFT TUAS STH AVE 2,TUAS SOUTH AVENUE 3,6671,103.63005,1.31752
26269,OPP SIN LIAN HENG CONST,TUAS SOUTH AVENUE 3,1983,103.62896,1.31436
26261,SIN LIAN HENG CONST,TUAS SOUTH AVENUE 3,1984,103.62868,1.31365
26279,AFT TUAS STH AVE 4,TUAS SOUTH AVENUE 3,2275,103.62761,1.31131
26289,OPP JVC ASIA,TUAS SOUTH AVENUE 3,2276,103.62666,1.3083
26299,BEF TUAS STH AVE 6,TUAS SOUTH AVENUE 3,2277,103.62528,1.30444
26311,AFT TUAS STH AVE 6,TUAS SOUTH AVENUE 5,2279,103.62984,1.30235
26321,BET JACUZZI / WIN\MAC,TUAS SOUTH AVENUE 5,2280,103.63093,1.30531
26331,RS COMPONENTS,TUAS SOUTH AVENUE 5,2281,103.63216,1.30865
26349,TUAS TECHNOLOGY PK,TUAS SOUTH AVENUE 4,2282,103.63093,1.31174
26369,SEE HUP SENG,TUAS SOUTH AVENUE 3,6406,103.62299,1.29833
26379,YONG NAM,TUAS SOUTH AVENUE 3,6407,103.62194,1.29521
26389,MULTI ALLIANCE,TUAS SOUTH AVENUE 3,6408,103.62409,1.29064
26399,AFT TUAS VIEW CRES,TUAS SOUTH AVENUE 3,6409,103.6275,1.28943
26409,MULTICO,TUAS SOUTH AVENUE 3,6160,103.63021,1.28909
26419,SEN HIN CHEMICAL,TUAS SOUTH AVENUE 3,6161,103.63299,1.28888
26429,TUAS POWER STN,TUAS SOUTH AVENUE 3,6162,103.63583,1.28866
26431,AFT BLUE CIRCLE,TUAS SOUTH AVENUE 8,6165,103.63571,1.29474
26441,BEF TUAS STH AVE 7,TUAS SOUTH AVENUE 8,6166,103.6333,1.29564
26451,BEF TUAS STH AVE 5,TUAS SOUTH AVENUE 8,6167,103.63048,1.29669
26461,HENG HUAT SHIP BLDG & CONSTRUCTION,TUAS SOUTH AVENUE 5,6168,103.62877,1.29946
27011,BLK 55,NANYANG CRESCENT,6182,103.68631,1.35597
27021,HALL 15,NANYANG CRESCENT,6183,103.68193,1.35324
27031,HALL 12,NANYANG CRESCENT,6184,103.68052,1.35184
27041,CP 7,NANYANG CRESCENT,6185,103.67874,1.35076
27051,NIE LIB,NANYANG CRESCENT,6186,103.67666,1.34845
27061,OPP BLK 41,NANYANG DRIVE,5754,103.68387,1.34985
27069,BLK 41,NANYANG DRIVE,6188,103.68418,1.35009
27091,OPP BLK 271 CP,JALAN BAHAR,2283,103.70389,1.34911
27099,BLK 271 CP,JALAN BAHAR,2284,103.70361,1.3502
27101,WESTVILLE,JALAN BAHAR,2285,103.70112,1.35259
27109,OPP WESTVILLE,JALAN BAHAR,2286,103.70082,1.35309
27121,BEF NANYANG AVE,JALAN BAHAR,2287,103.69521,1.35682
27129,OPP NANYANG AVE,JALAN BAHAR,2288,103.69577,1.35667
27131,BLK 932,JURONG WEST STREET 91,2289,103.68853,1.34194
27141,BLK 920,JURONG WEST STREET 91,2290,103.68771,1.33961
27159,BLK 924,JURONG WEST STREET 92,2291,103.69005,1.34034
27169,BEF JLN BAHAR,NANYANG AVENUE,2292,103.69386,1.35686
27171,BEF LOR DANAU,NANYANG AVENUE,2293,103.69178,1.35611
27179,AFT LOR DANAU,NANYANG AVENUE,2294,103.69167,1.35628
27181,PUB SUB-STN,NANYANG AVENUE,2295,103.68896,1.35591
27189,OPP PUB SUB-STN,NANYANG AVENUE,2296,103.6891,1.35605
27199,HALL 11,NANYANG AVENUE,2298,103.68692,1.35431
27209,HALL 8,NANYANG AVENUE,2300,103.68574,1.35146
27211,LEE WEE NAM LIB,NANYANG DRIVE,2301,103.68062,1.34804
27219,BLK 2,NANYANG DRIVE,6187,103.68036,1.34798
27221,SCH OF CEE,NANYANG DRIVE,2302,103.6785,1.34613
27231,SCH OF COMMS STUDIES,NANYANG DRIVE,2303,103.6792,1.34208
27241,HALL 7,NANYANG DRIVE,2304,103.68181,1.34006
27251,INNOVATION CTR,NANYANG DRIVE,2305,103.68372,1.34228
27261,HALL 4,NANYANG DRIVE,2306,103.6862,1.3437
27271,BLK 962,JURONG WEST STREET 91,2307,103.69134,1.34206
27279,BLK 953,JURONG WEST STREET 91,2308,103.69121,1.34209
27281,HALL 1,LIEN YING CHOW DR,2309,103.68781,1.34566
27291,OPP HALL 6,LIEN YING CHOW DR,2310,103.68655,1.34775
27301,BLK 978,PIONEER ROAD NORTH,2311,103.69432,1.34055
27309,BLK 705,PIONEER ROAD NORTH,2312,103.69437,1.34095
27311,HALL 2,NANYANG DRIVE,2313,103.68558,1.34886
27321,BLK 948,PIONEER ROAD NORTH,6329,103.69173,1.34404
27329,BLK 840,PIONEER ROAD NORTH,6339,103.69187,1.34404
27331,WEST GROVE PR SCH,JURONG WEST STREET 72,2314,103.69941,1.34537
27341,BLK 729,JURONG WEST STREET 72,2315,103.698,1.34661
27349,BLK 745,JURONG WEST STREET 72,2316,103.69782,1.34681
27351,BLK 715,JURONG WEST AVENUE 5,2317,103.69613,1.34416
27359,BLK 817,JURONG WEST AVENUE 5,2318,103.69605,1.34432
27361,BLK 710,JURONG WEST AVENUE 5,2319,103.69443,1.34294
27369,BLK 834,JURONG WEST AVENUE 5,2320,103.6941,1.34277
27371,OPP BLK 755,JURONG WEST STREET 75,2321,103.70107,1.34748
27379,BLK 755,JURONG WEST STREET 75,2322,103.70093,1.348
27381,BLK 749,JURONG WEST STREET 75,2323,103.6986,1.34818
27389,GEK POH SHOP CTR,JURONG WEST STREET 75,2324,103.6981,1.34841
27391,BLK 857,JURONG WEST STREET 82,2325,103.6964,1.34851
27399,BLK 859,JURONG WEST STREET 82,2326,103.6964,1.34855
27401,BLK 853,JURONG WEST STREET 81,2327,103.69421,1.3473
27409,BLK 821,JURONG WEST STREET 81,2328,103.69417,1.34719
27411,BLK 844A CP,JURONG WEST STREET 81,2329,103.69274,1.34591
27419,BLK 828A,JURONG WEST STREET 81,2330,103.69282,1.34575
27429,Blk 711,JURONG WEST STREET 71,,103.69556,1.34287
27421,BLK 701,JURONG WEST STREET 71,6356,103.69536,1.34283
27439,BLK 861,JURONG WEST AVENUE 5,4854,103.69719,1.34956
27431,BLK 762,JURONG WEST AVENUE 5,6645,103.69742,1.34965
27449,AFT WESTWOOD AVE,JURONG WEST AVENUE 5,4855,103.70006,1.35056
